HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Correction,Input.Original,Answer.Q1Answer,Approve,Reject
3G5RUKN2ECW5XG1BLW0MUIGZY51N9H,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:32 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:32 PDT 2017,,,3EWIJTFFVP0MU0XFI4JBZ4GEK5VE0V,A3DFL72CC0P7UE,Submitted,Mon May 29 10:49:29 PDT 2017,Mon May 29 10:49:47 PDT 2017,Thu Jun 08 10:49:47 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),Without an advanced health care system aged people have greater rate of death,Without advanced health care system aged people have higher rate of death,Yes,,
3G5RUKN2ECW5XG1BLW0MUIGZY51N9H,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:32 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:32 PDT 2017,,,3O6CYIULEEUWRMVM1BR1AHBL7Y3WUV,A2AW5504I3KKSG,Submitted,Mon May 29 10:46:50 PDT 2017,Mon May 29 10:47:02 PDT 2017,Thu Jun 08 10:47:02 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Without an advanced health care system aged people have greater rate of death,Without advanced health care system aged people have higher rate of death,No,,
33W1NHWFYHEIYKO8MQGXG5OK2QBZT9,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:15 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:15 PDT 2017,,,35DR22AR5EDRHSNTWWRMPRZS3NMX3E,A53VYIFCCASOA,Submitted,Mon May 29 10:35:09 PDT 2017,Mon May 29 11:01:12 PDT 2017,Thu Jun 08 11:01:12 PDT 2017,,,,1563,0% (0/0),0% (0/0),0% (0/0),One can also easily see his love for one miles away through the internet,One can also easily see his deeply loved one through internet from miles away,No,,
33W1NHWFYHEIYKO8MQGXG5OK2QBZT9,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:15 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:15 PDT 2017,,,3HRMW88U17JK6OPSZ27UCCLNT7LM0R,A3E3OELJKHW58C,Submitted,Mon May 29 10:46:36 PDT 2017,Mon May 29 10:46:47 PDT 2017,Thu Jun 08 10:46:47 PDT 2017,,,,11,100% (50/50),0% (0/0),0% (0/0),One can also easily see his love for one miles away through the internet,One can also easily see his deeply loved one through internet from miles away,No,,
33W1NHWFYHEIYKO8MQGXG5OK2QBZT9,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:15 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:15 PDT 2017,,,3K772S5NP94X503BGCQW5WFV6MTEHT,A3GQAF7O09QKO2,Submitted,Mon May 29 10:33:41 PDT 2017,Mon May 29 10:33:56 PDT 2017,Thu Jun 08 10:33:56 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),One can also easily see his love for one miles away through the internet,One can also easily see his deeply loved one through internet from miles away,No,,
3UY4PIS8QREN8BYGHJLTFCYG0TD1NM,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:07 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:07 PDT 2017,,,33CKWXB73KDNHOOL2ZSW6PGU0OU11Z,A3PM2X0EKG7L8W,Submitted,Mon May 29 10:37:10 PDT 2017,Mon May 29 10:37:23 PDT 2017,Thu Jun 08 10:37:23 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in fewer work being available,Rising life expectancies result in fewer workforces available,No,,
3UY4PIS8QREN8BYGHJLTFCYG0TD1NM,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:07 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:07 PDT 2017,,,3FIUS151DWVHPI4R21Y2KZO642WGGE,AY9ZVK32I1P1L,Submitted,Mon May 29 10:38:05 PDT 2017,Mon May 29 10:38:56 PDT 2017,Thu Jun 08 10:38:56 PDT 2017,,,,51,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in fewer work being available,Rising life expectancies result in fewer workforces available,No,,
3UY4PIS8QREN8BYGHJLTFCYG0TD1NM,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:07 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:07 PDT 2017,,,3R2PKQ87NX1VDJ683SW0IGLJF10MIK,A3URMVMNIEN5LX,Submitted,Mon May 29 10:39:18 PDT 2017,Mon May 29 11:21:52 PDT 2017,Thu Jun 08 11:21:52 PDT 2017,,,,2554,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in fewer work being available,Rising life expectancies result in fewer workforces available,Yes,,
3P7RGTLO6E6IUTQDGPM6YLAFASEAKE,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:25 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:25 PDT 2017,,,3180JW2OT55T0N58TB0EDFPX6L1J55,A3PM2X0EKG7L8W,Submitted,Mon May 29 10:46:17 PDT 2017,Mon May 29 10:46:26 PDT 2017,Thu Jun 08 10:46:26 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),In the modern society privacy is a hot topic in peoples minds,In the modern society privacy is a hot topic in peoples mind,No,,
3P7RGTLO6E6IUTQDGPM6YLAFASEAKE,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:25 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:25 PDT 2017,,,3XUHV3NRVLRX9HAI5BXT129ITTWH5X,A2KG59JUICJLP0,Submitted,Mon May 29 10:42:27 PDT 2017,Mon May 29 10:47:33 PDT 2017,Thu Jun 08 10:47:33 PDT 2017,,,,306,100% (3/3),0% (0/0),0% (0/0),In the modern society privacy is a hot topic in peoples minds,In the modern society privacy is a hot topic in peoples mind,No,,
3P7RGTLO6E6IUTQDGPM6YLAFASEAKE,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:25 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:25 PDT 2017,,,3ZPBJO59KQUSDUPBKHFCZEXA6AUHD5,A1G187YBG0DVMQ,Submitted,Mon May 29 10:42:40 PDT 2017,Mon May 29 10:42:50 PDT 2017,Thu Jun 08 10:42:50 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),In the modern society privacy is a hot topic in peoples minds,In the modern society privacy is a hot topic in peoples mind,Yes,,
3VO4XFFP15FMMUQAMRUJKGKY8Q0Q7V,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,30X31N5D64JJ5W0FB109DRW6UIGSA1,A24522KZZ3BBWM,Submitted,Mon May 29 10:51:20 PDT 2017,Mon May 29 10:51:26 PDT 2017,Thu Jun 08 10:51:26 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Aging population is an entirely opposite phenomenon,However ageing population is a phenomenon opposite to it,No,,
3VO4XFFP15FMMUQAMRUJKGKY8Q0Q7V,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3JBT3HLQF9VNTCSVVCCEZFI4GJFPZI,A2AW5504I3KKSG,Submitted,Mon May 29 10:48:06 PDT 2017,Mon May 29 10:48:16 PDT 2017,Thu Jun 08 10:48:16 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),Aging population is an entirely opposite phenomenon,However ageing population is a phenomenon opposite to it,Yes,,
3VO4XFFP15FMMUQAMRUJKGKY8Q0Q7V,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3NQL1CS15S10T6FML2JUR0YKWDEVYK,A28GPUNV6SBO3W,Submitted,Mon May 29 10:55:17 PDT 2017,Mon May 29 10:55:37 PDT 2017,Thu Jun 08 10:55:37 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),Aging population is an entirely opposite phenomenon,However ageing population is a phenomenon opposite to it,Yes,,
3TKSOBLOHL9MK0RBGQ99UTBV5GQBBQ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:32 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:32 PDT 2017,,,3GNA64GUZFXAMA9LO1KNAG1JKGT5QI,A2AW5504I3KKSG,Submitted,Mon May 29 10:44:58 PDT 2017,Mon May 29 10:45:07 PDT 2017,Thu Jun 08 10:45:07 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Health care by far has been expensive to implement,Health caring by far has been expensive to carry out,Yes,,
3TKSOBLOHL9MK0RBGQ99UTBV5GQBBQ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:32 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:32 PDT 2017,,,3PM8NZGV8Z9JOTTVU73I2ZS3DF3XQK,A340UGIDGIF4W6,Submitted,Mon May 29 10:47:45 PDT 2017,Mon May 29 10:47:57 PDT 2017,Thu Jun 08 10:47:57 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Health care by far has been expensive to implement,Health caring by far has been expensive to carry out,Yes,,
3TKSOBLOHL9MK0RBGQ99UTBV5GQBBQ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:32 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:32 PDT 2017,,,3WLEIWSYHPA5AKRVNSVV3V669J5H2W,A2HG1N3BVQO6I,Submitted,Mon May 29 10:42:23 PDT 2017,Mon May 29 10:42:29 PDT 2017,Thu Jun 08 10:42:29 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Health care by far has been expensive to implement,Health caring by far has been expensive to carry out,Yes,,
3M7OI89LVYHZOT2MYZOWUXVL90F6C7,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:09 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:09 PDT 2017,,,32XVDSJFP0QR2YS6EPB8V0E2Q532MP,A2F8YFFRKK14QD,Submitted,Mon May 29 10:36:31 PDT 2017,Mon May 29 10:36:41 PDT 2017,Thu Jun 08 10:36:41 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),All these contributions by using surveillance technology make the environment safer,All these contributions by using the surveillance technology to track make the environment safer,Yes,,
3M7OI89LVYHZOT2MYZOWUXVL90F6C7,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:09 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:09 PDT 2017,,,39LNWE0K4VPEQRBHCUNM9Q2DSN2UIJ,A53VYIFCCASOA,Submitted,Mon May 29 10:35:20 PDT 2017,Mon May 29 11:05:38 PDT 2017,Thu Jun 08 11:05:38 PDT 2017,,,,1818,0% (0/0),0% (0/0),0% (0/0),All these contributions by using surveillance technology make the environment safer,All these contributions by using the surveillance technology to track make the environment safer,No,,
3M7OI89LVYHZOT2MYZOWUXVL90F6C7,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:09 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:09 PDT 2017,,,3M0BCWMB8WPHVNMG1KA65RJXIDXBWU,A1T5YMBH35PDBX,Submitted,Mon May 29 10:50:29 PDT 2017,Mon May 29 10:51:08 PDT 2017,Thu Jun 08 10:51:08 PDT 2017,,,,39,0% (0/0),0% (0/0),0% (0/0),All these contributions by using surveillance technology make the environment safer,All these contributions by using the surveillance technology to track make the environment safer,Yes,,
37OPIVELUUWRS3P5A4J9LTUNIBAHAH,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:15 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:15 PDT 2017,,,384PI804XTUN4J2XJZ3GOLKTLW00SE,A22EIREOA8HE2,Submitted,Mon May 29 10:30:33 PDT 2017,Mon May 29 10:30:50 PDT 2017,Thu Jun 08 10:30:50 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),Life expectancy rising poses challenges,This is the interpretation of challenge for rising life expectancies,No,,
37OPIVELUUWRS3P5A4J9LTUNIBAHAH,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:15 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:15 PDT 2017,,,3DHE4R9OCX4RAOWK3MDDIVU5UJRG2V,ADXWDENQZCX0A,Submitted,Mon May 29 10:37:34 PDT 2017,Mon May 29 10:37:45 PDT 2017,Thu Jun 08 10:37:45 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Life expectancy rising poses challenges,This is the interpretation of challenge for rising life expectancies,Yes,,
37OPIVELUUWRS3P5A4J9LTUNIBAHAH,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:15 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:15 PDT 2017,,,3R8YZBNQ9IBP9EN4CUZK80FFBML7QW,A37P04C2DUCI92,Submitted,Mon May 29 10:30:29 PDT 2017,Mon May 29 10:30:36 PDT 2017,Thu Jun 08 10:30:36 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Life expectancy rising poses challenges,This is the interpretation of challenge for rising life expectancies,No,,
32TMVRKDGNRJX38VYZFCVDFONIO48E,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:07 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:07 PDT 2017,,,3B3WTRP3DCVCVE9CPG73QE8IQ6V29P,A1EQ2HDHF2WWSY,Submitted,Mon May 29 10:29:26 PDT 2017,Mon May 29 10:30:04 PDT 2017,Thu Jun 08 10:30:04 PDT 2017,,,,38,0% (0/0),0% (0/0),0% (0/0),Without advanced health care system aged people have a higher rate of death,Without advanced health care system aged people have higher rate of death,Yes,,
32TMVRKDGNRJX38VYZFCVDFONIO48E,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:07 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:07 PDT 2017,,,3U4J9857OF4258LFTC2UDBKGPMM7BM,A1MZ9OGZIMZDL3,Submitted,Mon May 29 10:42:37 PDT 2017,Mon May 29 10:42:54 PDT 2017,Thu Jun 08 10:42:54 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),Without advanced health care system aged people have a higher rate of death,Without advanced health care system aged people have higher rate of death,No,,
32TMVRKDGNRJX38VYZFCVDFONIO48E,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:07 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:07 PDT 2017,,,3U84XHCDID614J6CXSKQWH79PNG4Z3,A1KUAL8PN2X8PK,Submitted,Mon May 29 10:30:18 PDT 2017,Mon May 29 10:30:45 PDT 2017,Thu Jun 08 10:30:45 PDT 2017,,,,27,100% (5/5),0% (0/0),0% (0/0),Without advanced health care system aged people have a higher rate of death,Without advanced health care system aged people have higher rate of death,No,,
35A1YQPVFE9UISO8LQADDUFGQAOI55,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:25 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:25 PDT 2017,,,3AMW0RGHOEVTCNECSO1K4SBV657NPZ,A3E3OELJKHW58C,Submitted,Mon May 29 10:48:12 PDT 2017,Mon May 29 10:48:23 PDT 2017,Thu Jun 08 10:48:23 PDT 2017,,,,11,100% (50/50),0% (0/0),0% (0/0),People can promote their friendships and relationships through these social media,People can promote their friendship and relationship through these social media,Yes,,
35A1YQPVFE9UISO8LQADDUFGQAOI55,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:25 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:25 PDT 2017,,,3PM8NZGV8Z9JOTTVU73I2ZS3DF4QXE,A2F8YFFRKK14QD,Submitted,Mon May 29 10:52:20 PDT 2017,Mon May 29 10:52:27 PDT 2017,Thu Jun 08 10:52:27 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),People can promote their friendships and relationships through these social media,People can promote their friendship and relationship through these social media,Yes,,
35A1YQPVFE9UISO8LQADDUFGQAOI55,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:25 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:25 PDT 2017,,,3QECW5O0KIUNEQ1D55EIFLC64NQT5I,A2KG59JUICJLP0,Submitted,Mon May 29 10:40:48 PDT 2017,Mon May 29 10:46:18 PDT 2017,Thu Jun 08 10:46:18 PDT 2017,,,,330,100% (3/3),0% (0/0),0% (0/0),People can promote their friendships and relationships through these social media,People can promote their friendship and relationship through these social media,No,,
3VDI8GSXAFMZ9J1FT0HD42CRDNX8G5,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3I02618YA1Z67DYLPPD6IN3PE10UPY,A2KG59JUICJLP0,Submitted,Mon May 29 10:47:35 PDT 2017,Mon May 29 10:54:05 PDT 2017,Thu Jun 08 10:54:05 PDT 2017,,,,390,100% (3/3),0% (0/0),0% (0/0),With the development of the modern society people lives longer With the development of modern society people live longer,With the development of the modern society people lives longer,No,,
3VDI8GSXAFMZ9J1FT0HD42CRDNX8G5,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3PS7W85Z80V6FD3P8VRZR1H8QJD9TT,A1T5YMBH35PDBX,Submitted,Mon May 29 10:53:37 PDT 2017,Mon May 29 10:53:49 PDT 2017,Thu Jun 08 10:53:49 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),With the development of the modern society people lives longer With the development of modern society people live longer,With the development of the modern society people lives longer,No,,
3VDI8GSXAFMZ9J1FT0HD42CRDNX8G5,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3YGXWBAF71AOWQV25E0ILJ6OG5Z4C9,ADVU7CS2UH58A,Submitted,Mon May 29 10:53:26 PDT 2017,Mon May 29 10:53:29 PDT 2017,Thu Jun 08 10:53:29 PDT 2017,,,,3,0% (0/0),0% (0/0),0% (0/0),With the development of the modern society people lives longer With the development of modern society people live longer,With the development of the modern society people lives longer,Yes,,
36MUZ9VAE6VD601F4D25QR5GBYFDEZ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:32 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:32 PDT 2017,,,3634BBTX0PNP79ERH5SNNQ1AI0QIFB,A37WDOIQH6JM6V,Submitted,Mon May 29 10:48:22 PDT 2017,Mon May 29 10:48:33 PDT 2017,Thu Jun 08 10:48:33 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),However aging populations are an opposing phenomenon,However ageing population is a phenomenon opposite to it,Yes,,
36MUZ9VAE6VD601F4D25QR5GBYFDEZ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:32 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:32 PDT 2017,,,3SEPORI8WOSG68MT6TUH9KT9HXFZAC,A3E3OELJKHW58C,Submitted,Mon May 29 10:47:34 PDT 2017,Mon May 29 10:47:43 PDT 2017,Thu Jun 08 10:47:43 PDT 2017,,,,9,100% (50/50),0% (0/0),0% (0/0),However aging populations are an opposing phenomenon,However ageing population is a phenomenon opposite to it,Yes,,
36MUZ9VAE6VD601F4D25QR5GBYFDEZ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:32 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:32 PDT 2017,,,3Z4AIRP3C76V7P9E9SD31YKV53B1XT,A2F8YFFRKK14QD,Submitted,Mon May 29 10:43:44 PDT 2017,Mon May 29 10:44:05 PDT 2017,Thu Jun 08 10:44:05 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),However aging populations are an opposing phenomenon,However ageing population is a phenomenon opposite to it,Yes,,
33K3E8REWWOAV5W5IAHHSOCMGDSX8L,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:09 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:09 PDT 2017,,,32VNZTT0A8XS2SKLNBQDAE5AG6Y4RB,A53VYIFCCASOA,Submitted,Mon May 29 10:35:19 PDT 2017,Mon May 29 11:05:17 PDT 2017,Thu Jun 08 11:05:17 PDT 2017,,,,1798,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies can be considered an achievement of governments,Rising life expectancies is also an achievement to governments,Yes,,
